2.8348,2.2459,1.1706,-0.24625,-1.3525,-2.3693,2.4808,-0.39146,-0.13333,-0.36359,-0.3056,-1.5949,-0.13467,0.37348,1.03,1.0234,1.463,1.682,1.5393,0.66177,-0.40415,-0.30717,0.5548,1.1659,0.27817,0.21314,1.0147,2.1216,1.2372,0.045092,-0.29281,-0.17709,0.022118,0.35372,3.5679,1.5595,0.43999,-0.054076,0.3129,3.8874,0.97546,1.4277,-0.015619,3.6991,3.354,0.58931,0.35035,-0.43271,0.25102,0.96902,0.057635,0.43885,0.20053,-0.22311,-0.73595,0.8288,1.033,-0.045136,-0.16669,0.41541,1.3566,0.3598,-0.63868,-0.014176,-0.067999,-0.34822,-0.24027,NaN
0.1664,-0.092392,-0.16841,0.52895,0.93884,-0.66665,0.16233,0.48118,0.21627,0.38366,0.41577,0.082902,-0.30664,-0.52114,-0.45846,-0.28427,-0.62162,0.46458,0.35407,0.59511,-0.11034,0.53037,-0.5006,1.059,-0.12979,-0.23114,-0.35779,-0.26021,-0.002969,0.25803,-0.083526,-0.46414,-0.15168,-0.14598,0.93198,0.62007,-0.4724,-0.057439,-0.4456,-0.74625,-0.83135,-0.94646,-0.98324,-0.65265,-0.86887,-0.5494,-0.84897,-0.43118,-0.68684,-0.43947,-0.67417,1.5744,0.81224,-0.35253,0.33751,-1.2627,0.16633,-1.0828,-1.0442,-1.2758,-0.99568,-0.71049,-1.1152,-1.0246,-0.68566,-0.51624,-0.75155,1.6695
1.8166,2.3149,0.32024,-1.5066,-1.4012,-0.44386,-0.19881,-0.60544,-1.0233,1.3498,-0.38136,0.8965,0.10972,-0.13816,0.84803,1.5137,-0.42047,0.28011,0.30946,-0.70335,-1.4028,-1.4539,-1.3348,-1.343,-1.1746,-0.87217,-0.81262,-0.59087,-1.2075,-0.98637,-0.90347,-0.96992,-0.50112,-0.83791,4.4736,4.4021,1.6451,0.032797,2.3042,0.21135,-0.51375,-0.21824,0.85075,0.88849,1.1023,-0.44241,0.61243,0.0904,0.039,0.14768,-0.007007,1.9348,-0.55389,0.28486,-0.15092,0.11631,-1.3661,-0.88931,-0.60198,-0.32538,-0.43482,-0.87371,-0.27812,-0.80667,-0.61046,-0.48394,-0.38107,2.1508
0.40866,0.31024,-0.34883,-0.036002,0.67032,-0.3013,-0.62501,0.49822,0.26779,-0.87806,-0.000644,0.099317,-0.15203,1.1545,-1.1182,1.0383,-0.074337,0.29893,0.4674,-0.63477,0.76199,0.58449,-0.322,-0.60369,-0.84221,-0.76045,-0.28314,-0.67007,-0.03113,-1.0522,-0.16615,0.45083,-0.35274,-0.4353,1.0042,0.77781,-0.66945,0.71713,-0.019573,-1.104,-0.89179,-1.1377,-1.2094,-0.79663,-0.9268,-0.98985,-0.91234,-1.041,-0.55535,-0.72409,-1.1482,2.1623,-0.2723,-0.40584,0.087564,0.62487,-1.3224,-1.1638,-1.18,-0.7678,-0.83103,-0.80251,-1.0153,-0.62719,-0.61832,-0.703,-0.74665,2.3023
-0.3356,-0.34283,-0.81359,0.48024,0.39685,-0.84053,-0.91646,-2.6909,-5.2815,-5.5938,-0.25035,2.1272,1.5573,1.1696,-0.94269,-1.2682,2.1898,-0.97608,-0.98945,-0.89377,0.21638,-0.89205,-0.2981,-0.80816,-0.20491,0.014142,0.65913,3.2024,2.2707,1.2774,2.7199,1.5762,3.6758,0.072887,-0.74594,-1.2372,-1.2798,0.61821,-0.97403,-0.83942,-0.52035,1.5906,1.8715,4.1931,5.1685,3.3384,2.0362,1.6437,3.3077,3.3042,1.065,-0.68655,-0.89122,-0.5299,-1.0255,-1.2935,-0.81005,0.90419,2.3242,1.5193,5.0103,5.1848,2.2701,3.4646,1.4218,4.7818,0.30736,NaN
-0.28996,0.05392,-0.18264,-0.24879,1.0349,-0.23585,-0.10822,-0.75521,-0.17241,0.12253,1.0315,1.8583,-0.068947,-3.2933,-2.7056,0.27627,0.46976,-0.46394,-0.030395,-0.15567,0.23895,0.44091,0.46846,-0.60058,-0.62941,-0.5561,-0.5146,1.6782,1.8799,0.11656,2.5345,1.2495,1.408,-0.47228,-0.40138,0.72433,0.71588,0.75608,0.451,-0.15428,-0.11171,-0.25007,-0.23103,-0.91558,0.19931,0.86681,-0.96626,0.5182,0.63025,1.2075,-0.17145,-0.65106,0.74645,-0.39779,0.29415,0.92255,-0.96762,-1.1003,-0.75144,-0.68514,0.9294,0.64692,-0.096441,2.0553,0.49598,0.25546,-0.3535,0.34704
-0.65309,0.10279,-0.36497,0.13076,-0.97943,0.63726,0.074198,0.13911,0.22895,-0.28381,-1.1226,0.057079,0.438,1.9149,0.25539,-0.80807,-1.6035,-1.0917,-0.45332,-0.78138,0.62236,2.1434,0.73824,0.24406,-0.24193,0.000331,1.7588,0.96649,0.287,-0.013792,4.69,3.7059,-0.37989,-0.52433,-0.30882,0.98039,1.4279,-0.23511,1.2922,1.5053,0.3326,-0.46007,1.8297,4.7255,1.9573,1.0987,0.079183,2.92,1.9551,0.60591,0.71849,-0.84753,0.14227,-0.018241,1.8987,0.31448,-0.28485,-0.085761,-0.13742,2.5362,2.7382,0.21166,0.030095,2.9046,3.0052,0.70089,-0.33602,0.28539
1.4081,1.2212,0.51058,-2.1478,1.0256,-1.6022,-1.4129,0.032037,0.21879,-0.16964,-1.7294,0.97538,-2.6896,0.047101,-1.7076,-2.6538,0.024189,-0.68466,-0.8873,-0.73926,-0.76663,-1.3141,-1.9883,-1.2903,-2.5857,-2.4785,-0.40771,-2.6749,-1.373,-0.49995,1.5135,-0.057343,0.24381,-0.083892,0.12605,-0.93937,0.91224,1.0803,2.1802,-1.3921,0.87275,-1.4196,-0.70761,0.79356,-0.14242,0.13557,1.3752,1.8785,0.60725,1.2657,0.70598,-0.6456,-0.48378,-0.19729,-0.13648,-0.66482,0.20747,-1.2034,-0.40238,2.8318,0.3954,0.44737,0.58073,3.4278,1.0882,1.5582,0.96202,-1.5908
-0.29798,0.007223,-0.29322,-0.3218,0.57078,0.20031,0.30907,-0.96686,-0.76595,0.28264,-0.48057,0.55061,-0.64394,0.22395,-0.65095,-0.52317,-1.0207,-0.34281,-0.16799,-0.21191,0.3643,1.4236,0.9132,0.37954,0.73464,0.35725,-0.53467,-0.29465,-0.47059,-0.32652,-0.57952,-0.42261,-0.20781,0.92854,-0.30337,0.62987,0.17992,0.08408,1.0613,1.6368,-0.079199,0.17355,1.0474,-0.39022,0.041524,-0.24285,0.21777,-0.17338,-0.28318,0.007334,0.90191,-0.58488,0.4535,0.16148,-0.286,0.68163,0.099115,0.78585,0.48396,0.27574,0.70831,-0.1499,-0.30212,0.14345,0.051309,0.40378,2.1412,0.057464
-0.25921,-0.016307,-0.46987,-1.1646,0.35525,-0.30582,-0.41418,0.47613,-0.31398,-0.23157,-1.4575,-0.70913,-0.42712,-1.7624,-1.2909,-0.52934,-0.56163,-0.55274,-0.36439,-0.75697,-0.58961,-0.41702,-1.1358,-0.7329,-0.61032,-0.73817,-0.024776,-0.84662,-0.28663,-0.29017,0.63933,0.36565,0.59205,0.49505,-0.44298,0.5861,0.20563,-0.72972,0.50317,0.093178,-0.27162,0.086896,-0.55837,-0.35071,-0.722,-0.3379,-0.55614,0.3077,0.83122,0.46031,1.479,-0.52997,-0.59594,0.18729,0.71013,-0.82588,-0.57364,-0.35958,-0.48735,1.2581,-0.36397,-0.21177,-0.39167,0.19873,1.3541,0.16663,1.3559,0.11532
0.4232,-0.021046,0.039721,-0.17636,0.46136,-0.91032,0.045498,-0.20703,0.20416,0.85506,-0.94873,0.057739,-1.2399,-2.554,0.38592,-0.11961,1.393,-0.10602,-0.3374,-0.45767,-0.4459,0.65479,-0.23059,-0.53477,-0.079596,-0.082245,0.080981,0.26662,0.59058,0.4661,0.75488,0.75722,2.5524,2.3055,-0.11172,-0.95055,0.1905,0.3999,2.9295,0.58212,-0.97317,-0.47025,-0.5038,-0.3296,-0.00023,0.008369,1.0569,1.2114,0.80426,0.93686,2.0411,-0.70221,-0.36505,0.023671,3.2209,0.32567,-0.67141,-0.58984,0.58561,0.021848,0.76684,0.013443,0.26153,0.19965,1.0737,0.95287,1.3488,-1.7016
-0.16206,0.055434,0.26184,-0.9301,0.13514,-0.65258,-0.51194,-0.6007,0.11186,0.31062,0.27742,-0.013952,0.88836,-0.057846,0.62099,-0.28509,1.2045,-0.36717,-0.17638,0.73699,-0.27146,-0.80617,-0.74816,-1.3091,-1.0336,-1.1724,-0.67778,-0.79745,0.36253,0.7896,0.42235,0.020164,-0.11595,0.035067,0.053527,0.79162,0.38254,-0.27294,0.75509,1.2583,-0.58669,-0.20667,0.055266,1.8697,0.53317,1.515,2.2082,2.3929,0.2851,1.3288,2.1028,-0.54346,1.9289,0.031718,0.085713,0.16704,-0.78192,-0.47317,-0.47944,-0.28166,0.002011,2.46,2.8993,3.06,1.2105,1.1687,0.68652,0.009268
-0.47864,-0.12086,-0.57987,-0.70036,0.5875,0.19044,-0.20503,-0.61528,-0.21028,0.53856,-0.77803,0.10145,0.23075,-0.050601,-0.077129,-0.73443,0.047783,-0.74513,-0.33976,-0.70543,-0.45174,0.66994,-0.24471,-0.61252,0.68195,-0.12359,-0.12476,-0.093096,0.10508,-0.97252,-0.16366,0.13257,-0.32535,0.053765,-0.45752,0.55519,0.20289,-0.7513,0.47938,0.1604,-0.32206,1.0788,-0.77613,-0.28692,0.34667,0.38031,0.92912,0.37151,-0.58302,0.13975,-0.52985,-0.83973,-0.10106,0.092071,0.86244,0.309,-0.63881,0.69458,0.34727,-0.62756,-0.37458,0.13278,-0.43369,-0.22732,0.11687,-0.45077,-0.44062,0.43365
-0.1547,0.15126,-0.37143,0.68046,1.1419,-0.07324,-0.64838,-0.44453,-0.17114,-0.26786,-0.66132,-0.48583,-0.52094,0.19929,0.013959,0.78636,0.57094,-0.38928,-0.056537,-0.60931,0.51318,0.20375,0.19854,-0.50586,-0.11686,0.056493,1.0275,1.1784,1.9163,2.2977,1.8161,2.8088,2.3709,2.1583,-0.58166,0.73427,0.29049,0.13116,0.3666,-0.065905,-1.3353,-0.51581,-0.20421,-0.35479,-0.80461,-0.65115,-0.10024,0.16592,-0.52547,-0.25771,-0.53997,-0.59802,-0.34191,-0.56008,-0.30149,-0.88653,-0.93785,-0.39545,0.00856,1.3782,0.46086,0.93658,1.2526,1.0951,1.377,0.58238,0.63669,0.029722
-0.18865,0.11457,-0.35574,-0.35752,1.5567,-0.31541,-0.22656,-0.96633,-0.012959,0.30868,-0.68666,-0.30003,-1.5743,-0.42387,-1.4153,-0.061581,0.49555,-0.51425,-0.13877,-0.60861,0.098906,-0.15283,-0.62375,-0.90458,-0.16613,-0.59081,-0.23189,-0.39715,0.38962,1.6289,-0.095485,0.67541,1.0477,1.3375,-0.57761,0.67615,0.52403,-0.15468,0.19885,-0.61057,-1.2247,-0.94594,-1.1918,-0.95741,-1.0085,-0.56357,0.060768,-0.92811,-0.41264,0.54526,0.002502,-0.81884,-0.27531,-0.16476,0.014378,-0.50793,-1.3052,-0.8648,-1.0878,-0.34771,-0.7346,0.019989,1.1422,-0.53066,-0.046593,0.48481,0.61458,0.41371
-0.36252,0.092226,-0.51192,0.13768,0.090534,0.5865,0.22699,0.40058,1.1047,-0.96918,-0.56779,-0.22495,0.36314,1.1268,-1.4026,-2.5314,-0.55209,-0.31948,-0.011437,-0.71066,0.23732,0.19573,1.0603,-0.19749,-0.25988,0.49152,1.9862,0.46991,2.118,2.9271,3.3983,1.7052,2.6475,0.67118,-0.31584,0.67448,0.29422,0.066705,0.90848,1.5654,-0.83542,-0.58979,-0.17554,0.43275,-0.26563,0.1803,0.73485,1.4334,0.41216,1.1769,-0.18638,-0.47054,-0.35674,0.16114,0.000596,0.89054,-1.115,-0.74342,-0.24754,1.2395,-0.21915,1.822,0.91438,2.9082,0.82512,0.96608,0.28445,NaN
0.73215,0.74411,0.56745,-0.018775,0.5848,-1.7153,1.6573,-0.073149,0.78355,0.56939,0.25704,0.27147,0.30233,0.70691,0.25552,0.93061,0.18389,1.0882,1.1996,0.72669,0.20237,1.1431,0.3801,2.802,-0.54349,0.93781,0.54571,0.28037,0.62423,-0.058874,0.41767,-0.014488,-0.055717,-0.51906,0.00364,0.81223,0.26429,0.44951,0.90279,-0.97363,0.36837,-0.85099,-0.53667,-0.51814,-0.88675,-0.26259,-1.1169,-0.68962,-0.65923,-0.63894,-0.8967,-0.44502,0.16781,0.14907,-0.11734,-0.85328,1.9795,-0.68191,-0.25468,-0.32716,-0.54723,-0.51613,-0.19766,-0.36653,-0.4725,-0.52737,-0.42976,-0.11481
0.56367,0.438,2.0212,1.1706,-0.56095,-1.0861,0.46635,0.66705,1.1269,0.6131,1.1389,0.074505,0.38098,-0.11763,0.18869,0.91633,0.028482,2.4157,2.7318,2.3298,2.0757,3.5471,1.7837,1.9861,1.1625,0.30677,1.1809,0.13422,-0.33092,-0.18525,-0.16795,-0.68449,0.000774,0.2502,0.57283,0.34397,1.2024,-0.41614,1.0502,-0.4243,-0.34516,-0.39702,-0.72797,-0.44233,-0.77302,-0.80444,-0.43213,-0.65651,-0.6854,-0.71194,-0.92143,0.94614,-0.72288,-0.78036,0.42333,0.26817,1.022,-0.009688,-0.74407,0.3938,-0.54648,-0.27629,-1.1382,-0.51875,-1.0567,-0.60291,-0.16368,0.70277
-0.98164,0.44481,-0.30336,4.5429,-1.1816,2.8483,0.61657,-0.99528,0.25062,-0.73235,-1.2148,-0.61896,-0.65965,0.64936,0.55603,-0.34555,-0.86288,-1.1514,-0.45296,-0.89716,5.3403,-0.242,0.17818,0.44937,-0.91348,-0.52929,-0.67361,-1.2909,-1.0189,-1.5424,-0.81773,-0.74208,-1.1821,-1.3684,-0.88326,2.1427,1.7992,2.667,1.7905,3.6013,0.43868,-0.48641,-0.10432,0.16211,0.11343,-0.33107,-0.40801,-0.16501,0.084442,-0.12992,-0.27366,-0.8507,-0.18281,-0.94902,-0.46227,1.591,0.82164,-0.39046,-0.17874,0.38969,-0.59075,-0.10361,-1.0174,0.37301,0.083369,-0.44918,0.13083,0.60841
4.7016,4.3024,3.3545,2.3524,0.13129,-1.4646,0.30235,-0.57793,0.56854,-0.95585,0.51442,-0.12567,0.21222,-0.092346,0.43237,0.46997,0.86998,8.6177,8.6106,2.059,2.308,0.87,1.2585,0.78232,1.5234,0.34496,1.3998,1.1488,0.2944,1.0693,0.54712,0.42516,-0.005761,-0.19258,1.0466,0.28087,-0.31488,-0.86311,-0.67569,-0.94239,-0.6347,-0.5824,-0.79931,-0.74263,-0.62775,-1.2976,-0.88733,-0.67826,-1.0326,-0.41033,-1.2091,1.1393,-2.525,-0.73108,-0.98626,-0.29162,-1.2395,-0.019885,-1.0601,-0.21416,-0.55255,-0.76251,-0.15488,-0.87077,-0.75089,-0.19066,-0.90428,0.12572
-0.51217,-0.87045,-0.98564,-0.65659,0.32614,0.42296,0.94068,-0.036177,0.56079,-0.49885,-0.016128,0.90918,-0.18816,-1.6489,-0.1856,-0.21102,-1.4103,-0.27265,-0.7843,-0.91492,-0.65609,-1.172,-0.73109,-1.3708,-1.1792,-1.4337,-1.3985,-1.2727,-1.3059,-1.0584,-0.92188,-1.0843,-0.92788,-0.7511,-0.40135,-0.93113,-1.437,0.3646,-1.5243,-1.5027,-1.1721,-0.8711,-1.1277,-0.97176,-0.64425,-1.0245,-0.74202,-0.63084,-0.48391,-0.44233,-0.14218,0.53571,-1.1764,0.01093,-1.1706,-0.73271,-1.1899,-0.95338,-1.072,-1.1494,-0.96398,-1.3991,-0.8587,-0.90912,-0.91808,-0.70934,-0.75125,-0.45263
1.2112,0.26398,0.93559,0.74626,1.0411,-1.2945,0.53534,0.50307,0.57082,-0.044764,0.30186,0.25002,0.34246,0.1681,-0.1355,-0.36854,-0.31606,2.5153,2.0367,1.7347,0.32596,-0.22735,-0.38336,0.72559,-0.23173,-0.11579,0.14298,-0.16054,0.45957,-0.18542,0.16013,0.025296,0.026053,-0.00524,0.18844,-0.62548,-0.49951,-0.25276,-1.3849,-1.1081,-0.85707,-1.0718,-1.1312,-1.1757,-1.1171,-1.0365,-1.2548,-0.72924,-0.72996,-0.90451,-0.52949,0.47722,-0.47634,-0.22009,-1.2941,-0.67735,-0.4605,-0.74046,-0.5767,-1.1456,-0.74336,-1.1495,-1.0419,-0.95588,-0.68176,-0.57217,-0.95444,-0.62152
-0.75782,-1.0051,-1.0428,-0.55817,-0.16092,0.57764,0.81348,0.17912,0.30767,0.66317,-0.26,-0.59735,-0.4461,-2.5928,-0.92764,0.14593,-0.20097,-0.8131,-1.1345,-0.94631,-0.8909,-1.5147,-0.67374,-0.65471,-0.5926,-0.75038,-0.21063,-0.25584,-0.14137,0.021273,-0.26729,-0.65,-0.28988,-0.25188,-0.63199,-1.1181,-1.6248,0.24942,-1.3429,-0.90317,-0.60498,-0.76524,-0.60224,-0.17381,0.03241,-0.42112,-0.43112,0.13503,0.11571,0.91783,1.7913,-0.66214,-1.6517,0.032724,-1.6284,-0.86082,-0.56375,-0.73759,-0.81031,-0.67352,-0.55524,0.051394,-0.35217,-0.66434,-0.86413,0.10691,-0.60466,-1.3345
0.66113,-0.16288,0.15443,0.26377,0.55097,-0.14975,1.2294,-0.34245,0.30488,-0.57449,-0.3857,1.134,0.38705,-1.5123,-0.26807,-0.46803,-0.97256,1.8067,1.044,1.0813,0.21108,-1.2618,-0.44273,-0.83713,-1.1409,-1.1205,-1.0613,-0.98195,-0.9485,-0.64481,-1.1947,-0.39741,-0.24059,-0.4987,0.021912,-0.86795,-0.68041,-0.19055,-1.7423,-0.95766,-1.1602,-1.1433,-1.1459,-0.95154,-0.46804,-0.042259,-0.44635,-0.22666,-0.032246,0.38863,0.82598,0.006597,-0.25317,-0.44641,-1.7037,-0.94294,-0.8527,-0.90569,-0.85228,-1.0653,-0.8922,-0.87979,-0.79559,-1.2199,-0.57745,0.11879,0.17752,-0.99731
0.011607,0.44359,0.40282,-1.048,-0.19551,-0.88975,-2.2637,0.49597,-1.1935,1.2612,-0.24905,-1.1419,1.0104,-2.8658,-2.063,-4.1718,-2.8972,-0.39555,-0.20947,-0.39054,-0.31795,0.45062,-0.35997,1.231,-0.058956,-0.36937,-1.1327,-1.3565,-1.7302,-0.77618,-0.6445,-0.59627,0.13179,1.7601,-0.13821,0.28602,1.9842,-0.86984,1.5151,-0.11052,3.1378,2.2487,1.5069,2.0615,1.3617,0.21566,1.1722,0.84615,1.4342,3.8896,3.6779,-0.34423,0.84648,0.12761,0.82174,0.09826,4.9526,2.4403,0.86255,0.79411,0.75519,0.3164,2.5022,1.0656,1.1726,2.0338,4.1373,0.17584
-1.1883,-0.7655,-0.94167,3.1291,-1.0197,1.7279,1.4668,1.4389,1.8633,0.95994,0.097627,-0.25761,-0.99662,-1.4372,-0.51877,-0.49985,-1.0268,-1.1855,-0.60661,-0.90148,3.7891,1.3162,0.42405,-0.31045,-0.86099,-0.81163,-0.39259,1.407,0.61254,0.38483,-0.8117,0.29505,1.6859,2.0871,-0.93832,0.30748,-0.072646,2.0645,0.87395,0.37679,-0.58432,-0.46395,-0.63726,0.13936,0.83229,0.012614,0.49222,0.083399,-0.1586,1.0127,1.0501,-0.91834,-0.01537,-0.52588,0.43224,0.75631,-0.22254,-0.22484,-0.47387,-0.17685,1.8936,1.1848,0.84067,0.2916,0.88523,2.2366,2.4019,0.5496
-1.121,-0.72328,-0.24442,1.5741,-2.2751,1.5226,1.2932,0.98888,1.1591,0.061926,0.18323,0.10995,0.073686,-0.46053,-0.88036,-0.47489,-0.46802,-0.99465,-0.37858,-0.11275,2.1137,2.6108,1.773,2.189,1.3537,2.0505,3.3978,3.0098,1.9559,1.6534,2.0757,1.2475,2.3939,1.8846,-0.78225,0.26462,1.5695,0.50163,1.1684,0.58131,1.0311,1.0294,0.74368,0.65589,0.48858,0.16653,0.63317,0.82999,0.37416,0.75396,1.2414,-0.83286,1.6003,-0.34415,0.53409,1.8325,0.65644,1.6566,2.2994,2.4485,2.1382,1.0536,1.5885,1.9311,0.79926,2.0241,0.90248,0.46959
